word,n,prob
knapp,33,1.0079228847363824e-4
knappe,2,6.1086235438568626e-6
knappem,1,3.0543117719284313e-6
knappen,4,1.2217247087713725e-5
knapper,5,1.5271558859642157e-5
knappheit,2,6.1086235438568626e-6
knarrend,1,3.0543117719284313e-6
knatsch,3,9.162935315785295e-6
knaus,1,3.0543117719284313e-6
knauserig,1,3.0543117719284313e-6
knebeln,1,3.0543117719284313e-6
knecht,1,3.0543117719284313e-6
knechtschaft,1,3.0543117719284313e-6
knechtung,1,3.0543117719284313e-6
kneipe,1,3.0543117719284313e-6
knicken,1,3.0543117719284313e-6
knickt,2,6.1086235438568626e-6
knie,12,3.665174126314118e-5
knifflige,2,6.1086235438568626e-6
knigge,1,3.0543117719284313e-6
knightley,1,3.0543117719284313e-6
knirscht,1,3.0543117719284313e-6
knittelfeld,1,3.0543117719284313e-6
knives,1,3.0543117719284313e-6
knoblauch,1,3.0543117719284313e-6
knochen,3,9.162935315785295e-6
knochengestell,1,3.0543117719284313e-6
knochenjob,1,3.0543117719284313e-6
knochentumore,1,3.0543117719284313e-6
knock,1,3.0543117719284313e-6
knödel,1,3.0543117719284313e-6
knödelgericht,1,3.0543117719284313e-6
knollen,1,3.0543117719284313e-6
knonau,1,3.0543117719284313e-6
knopf,2,6.1086235438568626e-6
knöpfen,1,3.0543117719284313e-6
knöpft,4,1.2217247087713725e-5
know,1,3.0543117719284313e-6
knox,2,6.1086235438568626e-6
knüpft,1,3.0543117719284313e-6
knuth,1,3.0543117719284313e-6
knutti,1,3.0543117719284313e-6
koala,1,3.0543117719284313e-6
koalieren,2,6.1086235438568626e-6
koalition,33,1.0079228847363824e-4
koalitionen,4,1.2217247087713725e-5
koalitionsbruch,1,3.0543117719284313e-6
koalitionsfrieden,1,3.0543117719284313e-6
koalitionskrise,1,3.0543117719284313e-6
koalitionspartner,4,1.2217247087713725e-5
koalitionspartnerin,1,3.0543117719284313e-6
koalitionspoker,1,3.0543117719284313e-6
koalitionsspitzen,1,3.0543117719284313e-6
koalitionsstreit,1,3.0543117719284313e-6
koalitionsverhandlungen,2,6.1086235438568626e-6
koalitionsvertrag,1,3.0543117719284313e-6
kobayashi,3,9.162935315785295e-6
köbi,16,4.88689883508549e-5
koch,14,4.2760364806998036e-5
kochbuch,1,3.0543117719284313e-6
kochbücher,1,3.0543117719284313e-6
köche,2,6.1086235438568626e-6
köchelt,1,3.0543117719284313e-6
kochen,6,1.832587063157059e-5
kochend,1,3.0543117719284313e-6
köchin,2,6.1086235438568626e-6
kochmuffel,1,3.0543117719284313e-6
kocht,3,9.162935315785295e-6
kochtöpfen,1,3.0543117719284313e-6
kocka,1,3.0543117719284313e-6
köder,1,3.0543117719284313e-6
kodex,1,3.0543117719284313e-6
koehli,1,3.0543117719284313e-6
koexistenz,1,3.0543117719284313e-6
kof,3,9.162935315785295e-6
koffer,2,6.1086235438568626e-6
kognitiven,2,6.1086235438568626e-6
kohärente,1,3.0543117719284313e-6
kohäsionsmilliarde,4,1.2217247087713725e-5
kohle,4,1.2217247087713725e-5
kohleausstieg,1,3.0543117719284313e-6
kohleausstiegsländer,1,3.0543117719284313e-6
kohlebergbaus,2,6.1086235438568626e-6
kohlebergwerk,3,9.162935315785295e-6
kohlefirmen,1,3.0543117719284313e-6
kohlegegner,1,3.0543117719284313e-6
kohlekraftwerke,1,3.0543117719284313e-6
kohlemine,1,3.0543117719284313e-6
kohlendioxid,3,9.162935315785295e-6
kohlendioxidausstoss,1,3.0543117719284313e-6
kohlenstoffdioxid,1,3.0543117719284313e-6
kohlenstoffnanoröhren,1,3.0543117719284313e-6
köhler,1,3.0543117719284313e-6
kohlestrom,2,6.1086235438568626e-6
kohleverstromung,1,3.0543117719284313e-6
kohls,1,3.0543117719284313e-6
kohlschreiber,1,3.0543117719284313e-6
koizumi,1,3.0543117719284313e-6
kojoten,1,3.0543117719284313e-6
kokabauern,1,3.0543117719284313e-6
kokain,8,2.443449417542745e-5
kokainalarm,1,3.0543117719284313e-6
kokainexzess,1,3.0543117719284313e-6
kokainkauf,1,3.0543117719284313e-6
kokettieren,1,3.0543117719284313e-6
kokettiert,1,3.0543117719284313e-6
kokos,1,3.0543117719284313e-6
kolbinger,1,3.0543117719284313e-6
kolchose,1,3.0543117719284313e-6
kolkata,1,3.0543117719284313e-6
kollabieren,1,3.0543117719284313e-6
kollabiert,2,6.1086235438568626e-6
kollaborateur,1,3.0543117719284313e-6
kollaborateure,1,3.0543117719284313e-6
kollaps,2,6.1086235438568626e-6
kollateralschaden,2,6.1086235438568626e-6
kollateralschäden,1,3.0543117719284313e-6
kollege,1,3.0543117719284313e-6
kollegen,12,3.665174126314118e-5
kollegin,1,3.0543117719284313e-6
kollegium,1,3.0543117719284313e-6
kollektion,3,9.162935315785295e-6
kollektionen,2,6.1086235438568626e-6
kollektive,4,1.2217247087713725e-5
kollektiven,5,1.5271558859642157e-5
koller,9,2.7488805947355882e-5
kollidiert,4,1.2217247087713725e-5
kollision,9,2.7488805947355882e-5
kollisionskurs,5,1.5271558859642157e-5
köln,8,2.443449417542745e-5
kölner,1,3.0543117719284313e-6
koloniale,3,9.162935315785295e-6
kolonialen,1,3.0543117719284313e-6
kolonialherrschaft,1,3.0543117719284313e-6
kolonialisierung,1,3.0543117719284313e-6
kolonialismus,1,3.0543117719284313e-6
kolonialkriege,2,6.1086235438568626e-6
kolonialmacht,1,3.0543117719284313e-6
kolonialmächten,1,3.0543117719284313e-6
kolonie,3,9.162935315785295e-6
kolonisieren,1,3.0543117719284313e-6
kolonisiertwerden,1,3.0543117719284313e-6
kolonisierung,1,3.0543117719284313e-6
kolonne,1,3.0543117719284313e-6
koloss,4,1.2217247087713725e-5
kolossales,1,3.0543117719284313e-6
kolumbianer,3,9.162935315785295e-6
kolumbianische,1,3.0543117719284313e-6
kolumbianischen,1,3.0543117719284313e-6
kolumbianischer,1,3.0543117719284313e-6
kolumbien,11,3.359742949121275e-5
kolumne,9,2.7488805947355882e-5
kolumnist,5,1.5271558859642157e-5
kolumnistin,6,1.832587063157059e-5
koma,2,6.1086235438568626e-6
komapatienten,1,3.0543117719284313e-6
kombi,1,3.0543117719284313e-6
kombination,7,2.1380182403499018e-5
kombinierer,1,3.0543117719284313e-6
kombinierte,1,3.0543117719284313e-6
komet,1,3.0543117719284313e-6
komfort,2,6.1086235438568626e-6
komfortabel,2,6.1086235438568626e-6
komfortabler,1,3.0543117719284313e-6
komfortidylle,1,3.0543117719284313e-6
komfortzone,2,6.1086235438568626e-6
komik,1,3.0543117719284313e-6
komiker,11,3.359742949121275e-5
komikerduo,1,3.0543117719284313e-6
komitee,5,1.5271558859642157e-5
komitees,1,3.0543117719284313e-6
kommandanten,7,2.1380182403499018e-5
kommandantin,1,3.0543117719284313e-6
kommandiert,1,3.0543117719284313e-6
kommandobrücke,1,3.0543117719284313e-6
komme,2,6.1086235438568626e-6
kommen,138,4.214950245261235e-4
kommende,12,3.665174126314118e-5
kommendem,2,6.1086235438568626e-6
kommenden,31,9.468366492978138e-5
kommender,3,9.162935315785295e-6
kommendes,1,3.0543117719284313e-6
kommentar,5,1.5271558859642157e-5
kommentare,3,9.162935315785295e-6
kommentarspalten,1,3.0543117719284313e-6
kommentator,1,3.0543117719284313e-6
kommentatoren,3,9.162935315785295e-6
kommentiert,2,6.1086235438568626e-6
kommentierung,1,3.0543117719284313e-6
kommerz,2,6.1086235438568626e-6
kommerzialisierung,1,3.0543117719284313e-6
kommerziell,3,9.162935315785295e-6
kommerzielle,1,3.0543117719284313e-6
kommerziellen,3,9.162935315785295e-6
kommerzieller,2,6.1086235438568626e-6
kommissar,6,1.832587063157059e-5
kommissarin,5,1.5271558859642157e-5
kommissarinnen,1,3.0543117719284313e-6
kommission,53,1.6187852391220687e-4
kommissionen,3,9.162935315785295e-6
kommissions,9,2.7488805947355882e-5
kommissionschefin,2,6.1086235438568626e-6
kommissionspräsident,3,9.162935315785295e-6
kommissionspräsidenten,2,6.1086235438568626e-6
kommissionspräsidentin,7,2.1380182403499018e-5
kommissionspräsidium,3,9.162935315785295e-6
kommissionssitze,1,3.0543117719284313e-6
kommst,1,3.0543117719284313e-6
kommt,285,8.70478854999603e-4
kommunale,1,3.0543117719284313e-6
kommunalen,1,3.0543117719284313e-6
kommunalwahl,3,9.162935315785295e-6
kommunalwahlen,3,9.162935315785295e-6
kommunen,2,6.1086235438568626e-6
kommunikation,7,2.1380182403499018e-5
kommunikationschef,1,3.0543117719284313e-6
kommunikationsdirektor,1,3.0543117719284313e-6
kommunikationsproblem,1,3.0543117719284313e-6
kommunikationsstandards,1,3.0543117719284313e-6
kommunikationsstil,1,3.0543117719284313e-6
kommunikationstechnologie,1,3.0543117719284313e-6
kommunikationstheoretiker,1,3.0543117719284313e-6
kommunikationsverantwortliche,1,3.0543117719284313e-6
kommunikationswissenschaft,1,3.0543117719284313e-6
kommunikativen,2,6.1086235438568626e-6
kommunion,1,3.0543117719284313e-6
kommunismus,4,1.2217247087713725e-5
kommunist,1,3.0543117719284313e-6
kommunisten,5,1.5271558859642157e-5
kommunistenfresser,2,6.1086235438568626e-6
kommunistensau,1,3.0543117719284313e-6
kommunistische,4,1.2217247087713725e-5
kommunistischen,4,1.2217247087713725e-5
kommunizieren,5,1.5271558859642157e-5
kommuniziert,4,1.2217247087713725e-5
kommunizierte,1,3.0543117719284313e-6
komödie,2,6.1086235438568626e-6
komödien,1,3.0543117719284313e-6
komodo,1,3.0543117719284313e-6
komodowarane,1,3.0543117719284313e-6
komoren,1,3.0543117719284313e-6
kompakt,2,6.1086235438568626e-6
kompakte,1,3.0543117719284313e-6
kompakter,8,2.443449417542745e-5
kompaktfamilie,1,3.0543117719284313e-6
kompanie,1,3.0543117719284313e-6
kompany,1,3.0543117719284313e-6
komparsen,1,3.0543117719284313e-6
kompass,1,3.0543117719284313e-6
kompensation,2,6.1086235438568626e-6
kompensationsgeschäfte,1,3.0543117719284313e-6
kompensationsgeschäften,1,3.0543117719284313e-6
kompensieren,7,2.1380182403499018e-5
kompetente,1,3.0543117719284313e-6
kompetenz,2,6.1086235438568626e-6
kompetenzen,3,9.162935315785295e-6
kompetenzzentrum,2,6.1086235438568626e-6
kompilation,1,3.0543117719284313e-6
komplett,13,3.970605303506961e-5
komplette,1,3.0543117719284313e-6
komplettiert,1,3.0543117719284313e-6
komplex,7,2.1380182403499018e-5
komplexe,3,9.162935315785295e-6
komplexen,1,3.0543117719284313e-6
komplexer,3,9.162935315785295e-6
komplexes,1,3.0543117719284313e-6
komplexität,3,9.162935315785295e-6
kompliment,1,3.0543117719284313e-6
komplimente,1,3.0543117719284313e-6
komplize,3,9.162935315785295e-6
komplizen,1,3.0543117719284313e-6
kompliziert,9,2.7488805947355882e-5
komplizierter,2,6.1086235438568626e-6
komplizin,1,3.0543117719284313e-6
komplott,2,6.1086235438568626e-6
komponiert,1,3.0543117719284313e-6
komponist,4,1.2217247087713725e-5
komponisten,2,6.1086235438568626e-6
kompositionen,1,3.0543117719284313e-6
kompromiss,19,5.80319236666402e-5
kompromissbereit,1,3.0543117719284313e-6
kompromissbereitschaft,1,3.0543117719284313e-6
kompromisse,10,3.0543117719284315e-5
kompromissen,1,3.0543117719284313e-6
kompromisslos,1,3.0543117719284313e-6
kompromisslose,2,6.1086235438568626e-6
kompromisslosen,1,3.0543117719284313e-6
kompromisslösung,1,3.0543117719284313e-6
kompromissvorschlag,2,6.1086235438568626e-6
kona,1,3.0543117719284313e-6
kondo,4,1.2217247087713725e-5
kondom,5,1.5271558859642157e-5
kondoms,1,3.0543117719284313e-6
kone,1,3.0543117719284313e-6
konferenz,15,4.581467657892647e-5
konfession,1,3.0543117719284313e-6
konfessionellen,1,3.0543117719284313e-6
konfetti,1,3.0543117719284313e-6
konfisziertes,1,3.0543117719284313e-6
konflikt,73,2.2296475935077548e-4
konflikte,13,3.970605303506961e-5
konflikten,3,9.162935315785295e-6
konfliktfall,1,3.0543117719284313e-6
konfliktfeld,1,3.0543117719284313e-6
konflikthafte,1,3.0543117719284313e-6
konfliktlösung,1,3.0543117719284313e-6
konfliktopfer,1,3.0543117719284313e-6
konfliktparteien,5,1.5271558859642157e-5
konfliktpotenzial,1,3.0543117719284313e-6
konfliktreichen,1,3.0543117719284313e-6
konfliktreicher,1,3.0543117719284313e-6
konflikts,5,1.5271558859642157e-5
konfliktträchtiges,1,3.0543117719284313e-6
konform,1,3.0543117719284313e-6
konformismus,2,6.1086235438568626e-6
konformität,2,6.1086235438568626e-6
konfrontation,7,2.1380182403499018e-5
konfrontationen,3,9.162935315785295e-6
konfrontationskurs,10,3.0543117719284315e-5
konfrontationsraum,1,3.0543117719284313e-6
konfrontieren,1,3.0543117719284313e-6
konfrontiert,7,2.1380182403499018e-5
konfrontierte,1,3.0543117719284313e-6
konglomerat,1,3.0543117719284313e-6
konglomeraten,1,3.0543117719284313e-6
kongo,16,4.88689883508549e-5
kongolesischer,2,6.1086235438568626e-6
kongos,1,3.0543117719284313e-6
kongress,32,9.77379767017098e-5
kongressabgeordnete,2,6.1086235438568626e-6
kongresses,4,1.2217247087713725e-5
kongresshaus,3,9.162935315785295e-6
kongresshauses,1,3.0543117719284313e-6
kongressmitglieder,2,6.1086235438568626e-6
kongresspartei,2,6.1086235438568626e-6
kongresswahlen,1,3.0543117719284313e-6
könig,20,6.108623543856863e-5
könige,4,1.2217247087713725e-5
königin,8,2.443449417542745e-5
königinnen,1,3.0543117719284313e-6
königliche,3,9.162935315785295e-6
königlichen,2,6.1086235438568626e-6
königreich,6,1.832587063157059e-5
königreichs,1,3.0543117719284313e-6
königs,4,1.2217247087713725e-5
königsfamilie,3,9.162935315785295e-6
königshaus,4,1.2217247087713725e-5
königsklasse,2,6.1086235438568626e-6
königskronen,1,3.0543117719284313e-6
königsmord,1,3.0543117719284313e-6
königspaar,1,3.0543117719284313e-6
königsstatue,1,3.0543117719284313e-6
königstitel,1,3.0543117719284313e-6
königstransfer,1,3.0543117719284313e-6
königsweg,1,3.0543117719284313e-6
konjunktiv,2,6.1086235438568626e-6
konjunktur,14,4.2760364806998036e-5
konjunkturabkühlung,2,6.1086235438568626e-6
konjunkturängste,1,3.0543117719284313e-6
konjunkturdaten,1,3.0543117719284313e-6
konjunkturdelle,1,3.0543117719284313e-6
konjunkturelle,1,3.0543117719284313e-6
konjunkturellen,1,3.0543117719284313e-6
konjunkturexperten,1,3.0543117719284313e-6
konjunkturprogramm,1,3.0543117719284313e-6
konjunkturprogramme,1,3.0543117719284313e-6
konjunkturrisiko,1,3.0543117719284313e-6
konjunktursorgen,1,3.0543117719284313e-6
konjunkturverlangsamung,1,3.0543117719284313e-6
konjunkturwellen,1,3.0543117719284313e-6
konklusion,1,3.0543117719284313e-6
konkordanz,3,9.162935315785295e-6
konkordanzvertrag,1,3.0543117719284313e-6
konkret,4,1.2217247087713725e-5
konkrete,4,1.2217247087713725e-5
konkreten,2,6.1086235438568626e-6
konkreter,3,9.162935315785295e-6
konkretisiert,3,9.162935315785295e-6
konkretisierungen,1,3.0543117719284313e-6
konkurrent,7,2.1380182403499018e-5
konkurrenten,14,4.2760364806998036e-5
konkurrentin,1,3.0543117719284313e-6
konkurrenz,35,1.069009120174951e-4
konkurrenzdenken,1,3.0543117719284313e-6
konkurrenzdruck,1,3.0543117719284313e-6
konkurrenzlos,1,3.0543117719284313e-6
konkurrieren,1,3.0543117719284313e-6
konkurrierende,1,3.0543117719284313e-6
konkurs,2,6.1086235438568626e-6
konkursmasse,1,3.0543117719284313e-6
könne,10,3.0543117719284315e-5
können,265,8.093926195610343e-4
könnens,2,6.1086235438568626e-6
könnt,1,3.0543117719284313e-6
konnte,46,1.4049834150870784e-4
könnte,256,7.819038136136784e-4
konnten,8,2.443449417542745e-5
könnten,70,2.138018240349902e-4
konrad,7,2.1380182403499018e-5
konrád,3,9.162935315785295e-6
konsens,7,2.1380182403499018e-5
konsequent,3,9.162935315785295e-6
konsequenten,1,3.0543117719284313e-6
konsequentesten,1,3.0543117719284313e-6
konsequenz,2,6.1086235438568626e-6
konsequenzen,21,6.414054721049705e-5
konservatismus,3,9.162935315785295e-6
konservativ,7,2.1380182403499018e-5
konservative,24,7.330348252628236e-5
konservativen,20,6.108623543856863e-5
konservativer,4,1.2217247087713725e-5
konservieren,1,3.0543117719284313e-6
konsolidator,1,3.0543117719284313e-6
konsolidierung,1,3.0543117719284313e-6
konsolidierungswelle,1,3.0543117719284313e-6
konsorten,2,6.1086235438568626e-6
konsortium,4,1.2217247087713725e-5
konstante,2,6.1086235438568626e-6
konstantin,1,3.0543117719284313e-6
konstantinov,1,3.0543117719284313e-6
konstanz,3,9.162935315785295e-6
konstatiert,1,3.0543117719284313e-6
konstellation,2,6.1086235438568626e-6
konsternation,1,3.0543117719284313e-6
konsterniert,2,6.1086235438568626e-6
konstruierte,1,3.0543117719284313e-6
konstrukt,4,1.2217247087713725e-5
konstrukteure,1,3.0543117719284313e-6
konstruktiv,4,1.2217247087713725e-5
konstruktive,2,6.1086235438568626e-6
konstruktiver,1,3.0543117719284313e-6
konsulat,4,1.2217247087713725e-5
konsulate,1,3.0543117719284313e-6
konsulatsmitarbeiter,1,3.0543117719284313e-6
konsultation,3,9.162935315785295e-6
konsultationen,1,3.0543117719284313e-6
konsum,8,2.443449417542745e-5
konsument,1,3.0543117719284313e-6
konsumenten,12,3.665174126314118e-5
konsumentenschutz,4,1.2217247087713725e-5
konsumentenschützer,1,3.0543117719284313e-6
konsumentenschützern,1,3.0543117719284313e-6
konsumgüter,1,3.0543117719284313e-6
konsumgüterindustrie,1,3.0543117719284313e-6
konsumgüterwerte,1,3.0543117719284313e-6
konsumieren,3,9.162935315785295e-6
konsumiert,5,1.5271558859642157e-5
konsumtempel,2,6.1086235438568626e-6
konsumverzicht,1,3.0543117719284313e-6
konsumwelt,1,3.0543117719284313e-6
kontakt,3,9.162935315785295e-6
kontaktanzeigen,2,6.1086235438568626e-6
kontaktdaten,1,3.0543117719284313e-6
kontakte,5,1.5271558859642157e-5
kontaminiert,1,3.0543117719284313e-6
konten,4,1.2217247087713725e-5
kontern,1,3.0543117719284313e-6
konterrevolution,1,3.0543117719284313e-6
kontert,6,1.832587063157059e-5
kontext,2,6.1086235438568626e-6
kontextabhängig,1,3.0543117719284313e-6
konti,1,3.0543117719284313e-6
kontinent,6,1.832587063157059e-5
kontinents,4,1.2217247087713725e-5
kontingente,1,3.0543117719284313e-6
kontinuierlich,3,9.162935315785295e-6
kontinuität,1,3.0543117719284313e-6
konto,3,9.162935315785295e-6
kontrahenten,2,6.1086235438568626e-6
kontraktion,1,3.0543117719284313e-6
kontraproduktiv,3,9.162935315785295e-6
kontrast,1,3.0543117719284313e-6
kontrastiert,1,3.0543117719284313e-6
kontrollbehörde,1,3.0543117719284313e-6
kontrollbesuch,1,3.0543117719284313e-6
kontrolle,33,1.0079228847363824e-4
kontrollen,4,1.2217247087713725e-5
kontrollgruppe,1,3.0543117719284313e-6
kontrollieren,4,1.2217247087713725e-5
kontrolliert,6,1.832587063157059e-5
kontrollierte,2,6.1086235438568626e-6
kontrollierten,5,1.5271558859642157e-5
kontrolliertes,1,3.0543117719284313e-6
kontrollposten,1,3.0543117719284313e-6
kontrollschildern,1,3.0543117719284313e-6
kontrollstelle,1,3.0543117719284313e-6
kontrollsystem,2,6.1086235438568626e-6
kontrollturm,1,3.0543117719284313e-6
kontrovers,1,3.0543117719284313e-6
kontroverse,9,2.7488805947355882e-5
kontroversen,2,6.1086235438568626e-6
kontroverser,2,6.1086235438568626e-6
kontroverses,1,3.0543117719284313e-6
konvention,2,6.1086235438568626e-6
konventionalität,1,3.0543117719284313e-6
konventionellen,2,6.1086235438568626e-6
konventionen,1,3.0543117719284313e-6
konversation,1,3.0543117719284313e-6
konvulsiv,1,3.0543117719284313e-6
konzentration,2,6.1086235438568626e-6
konzentrations,1,3.0543117719284313e-6
konzentrieren,4,1.2217247087713725e-5
konzentrierte,2,6.1086235438568626e-6
konzentriertes,1,3.0543117719284313e-6
konzept,6,1.832587063157059e-5
konzepte,1,3.0543117719284313e-6
konzepten,1,3.0543117719284313e-6
konzern,36,1.0995522378942353e-4
konzernchef,20,6.108623543856863e-5
konzernchefs,4,1.2217247087713725e-5
konzerne,15,4.581467657892647e-5
konzernen,6,1.832587063157059e-5
konzernfinanzierungen,1,3.0543117719284313e-6
konzernhaftung,1,3.0543117719284313e-6
konzerninitiative,9,2.7488805947355882e-5
konzernleitung,2,6.1086235438568626e-6
konzernlenker,2,6.1086235438568626e-6
konzernmarke,1,3.0543117719284313e-6
konzerns,9,2.7488805947355882e-5
konzernstruktur,1,3.0543117719284313e-6
konzernumbau,1,3.0543117719284313e-6
konzernumbaus,1,3.0543117719284313e-6
konzernverantwortung,4,1.2217247087713725e-5
konzernverantwortungsinitiative,8,2.443449417542745e-5
konzernzentrale,1,3.0543117719284313e-6
konzert,8,2.443449417542745e-5
konzertante,1,3.0543117719284313e-6
konzertbesuch,1,3.0543117719284313e-6
konzerte,3,9.162935315785295e-6
konzertereignis,1,3.0543117719284313e-6
konzerthalle,1,3.0543117719284313e-6
konzertsaal,3,9.162935315785295e-6
konzertsaison,1,3.0543117719284313e-6
konzerttournee,1,3.0543117719284313e-6
konzertveranstalter,1,3.0543117719284313e-6
konzessionen,5,1.5271558859642157e-5
konziliante,1,3.0543117719284313e-6
konzipiert,3,9.162935315785295e-6
konzipierte,1,3.0543117719284313e-6
kooperation,13,3.970605303506961e-5
kooperationsbereitschaft,1,3.0543117719284313e-6
kooperativer,1,3.0543117719284313e-6
kooperieren,1,3.0543117719284313e-6
kooperiert,4,1.2217247087713725e-5
koordination,4,1.2217247087713725e-5
koordinieren,1,3.0543117719284313e-6
koordiniert,1,3.0543117719284313e-6
kopenhagen,3,9.162935315785295e-6
köpenick,1,3.0543117719284313e-6
kopernikus,1,3.0543117719284313e-6
kopf,46,1.4049834150870784e-4
köpfchen,1,3.0543117719284313e-6
köpfe,12,3.665174126314118e-5
köpfen,3,9.162935315785295e-6
kopfende,1,3.0543117719284313e-6
kopfgeburt,1,3.0543117719284313e-6
kopfgeld,2,6.1086235438568626e-6
kopfhörer,2,6.1086235438568626e-6
kopfhörern,1,3.0543117719284313e-6
kopflos,1,3.0543117719284313e-6
kopfschmerzen,3,9.162935315785295e-6
kopfschuss,1,3.0543117719284313e-6
kopfschüssen,1,3.0543117719284313e-6
kopfsteinpflaster,1,3.0543117719284313e-6
kopftuch,5,1.5271558859642157e-5
kopftuchdebatte,1,3.0543117719284313e-6
kopftücher,2,6.1086235438568626e-6
kopftuchs,1,3.0543117719284313e-6
kopftuchverbot,1,3.0543117719284313e-6
köpfungsvideos,1,3.0543117719284313e-6
kopfverletzungen,2,6.1086235438568626e-6
kopfzerbrechen,2,6.1086235438568626e-6
kopie,3,9.162935315785295e-6
kopieren,2,6.1086235438568626e-6
kopiert,2,6.1086235438568626e-6
köppel,23,7.024917075435392e-5
köppels,4,1.2217247087713725e-5
korallen,3,9.162935315785295e-6
korallenfreundlich,1,3.0543117719284313e-6
korallenriffe,3,9.162935315785295e-6
koran,1,3.0543117719284313e-6
koranschüler,1,3.0543117719284313e-6
korb,1,3.0543117719284313e-6
korea,2,6.1086235438568626e-6
koreaner,2,6.1086235438568626e-6
koreanisch,1,3.0543117719284313e-6
koreanische,2,6.1086235438568626e-6
koreanischen,2,6.1086235438568626e-6
koreanischer,1,3.0543117719284313e-6
korintha,1,3.0543117719284313e-6
korkens,1,3.0543117719284313e-6
korkzapfen,1,3.0543117719284313e-6
korn,1,3.0543117719284313e-6
körner,1,3.0543117719284313e-6
korngolds,1,3.0543117719284313e-6
körper,24,7.330348252628236e-5
körperarbeit,1,3.0543117719284313e-6
körpereigene,1,3.0543117719284313e-6
körpererfahrungen,1,3.0543117719284313e-6
körperfett,1,3.0543117719284313e-6
körpergefühl,1,3.0543117719284313e-6
körpergrösse,1,3.0543117719284313e-6
körperkult,1,3.0543117719284313e-6
körperlich,1,3.0543117719284313e-6
körperlichen,1,3.0543117719284313e-6
körperlosen,1,3.0543117719284313e-6
körperpflegeprodukten,1,3.0543117719284313e-6
körpers,4,1.2217247087713725e-5
körperverletzung,5,1.5271558859642157e-5
körperverletzungen,1,3.0543117719284313e-6
korpskommandant,2,6.1086235438568626e-6
korpskommandanten,1,3.0543117719284313e-6
korrekt,9,2.7488805947355882e-5
korrekte,4,1.2217247087713725e-5
korrekten,4,1.2217247087713725e-5
korrektheit,2,6.1086235438568626e-6
korrektiv,1,3.0543117719284313e-6
korrektur,3,9.162935315785295e-6
korrekturinitiative,1,3.0543117719284313e-6
korrespondent,4,1.2217247087713725e-5
korrespondenten,3,9.162935315785295e-6
korrigieren,8,2.443449417542745e-5
korrigiert,4,1.2217247087713725e-5
korrupt,1,3.0543117719284313e-6
korrupte,4,1.2217247087713725e-5
korrupten,4,1.2217247087713725e-5
korruption,35,1.069009120174951e-4
korruptions,1,3.0543117719284313e-6
korruptionsaffäre,3,9.162935315785295e-6
korruptionsaffären,1,3.0543117719284313e-6
korruptionsbekämpfer,1,3.0543117719284313e-6
korruptionsbekämpfung,2,6.1086235438568626e-6
korruptionsermittler,1,3.0543117719284313e-6
korruptionsermittlungen,1,3.0543117719284313e-6
korruptionsfällen,1,3.0543117719284313e-6
korruptionsgeldern,1,3.0543117719284313e-6
korruptionsjägerin,1,3.0543117719284313e-6
korruptionsprozess,2,6.1086235438568626e-6
korruptionsskandal,3,9.162935315785295e-6
korruptionsuntersuchungen,1,3.0543117719284313e-6
korruptionsverdacht,3,9.162935315785295e-6
korruptionsverfahren,1,3.0543117719284313e-6
korruptionsvorwürfen,2,6.1086235438568626e-6
korsen,1,3.0543117719284313e-6
korsett,3,9.162935315785295e-6
korsetts,1,3.0543117719284313e-6
korsika,1,3.0543117719284313e-6
koryphäen,1,3.0543117719284313e-6
kosgei,2,6.1086235438568626e-6
kosmetik,2,6.1086235438568626e-6
kosmetika,3,9.162935315785295e-6
kosmetikbranche,1,3.0543117719284313e-6
kosmetikgeschäft,1,3.0543117719284313e-6
kosmetikhersteller,1,3.0543117719284313e-6
kosmologen,1,3.0543117719284313e-6
kosmologie,1,3.0543117719284313e-6
kosmopolitisch,1,3.0543117719284313e-6
kosmos,6,1.832587063157059e-5
kosovare,2,6.1086235438568626e-6
kosovaren,3,9.162935315785295e-6
kosovarische,2,6.1086235438568626e-6
kosovarischen,2,6.1086235438568626e-6
kosovo,17,5.192330012278333e-5
kosovos,9,2.7488805947355882e-5
kosslick,1,3.0543117719284313e-6
kost,1,3.0543117719284313e-6
kostbare,3,9.162935315785295e-6
kostbarkeiten,1,3.0543117719284313e-6
kosten,60,1.8325870631570587e-4
kostenbewusstsein,1,3.0543117719284313e-6
kostenblock,1,3.0543117719284313e-6
kostenbremse,2,6.1086235438568626e-6
kostendisziplin,2,6.1086235438568626e-6
kostenfrei,1,3.0543117719284313e-6
kostengünstig,1,3.0543117719284313e-6
kostenlose,1,3.0543117719284313e-6
kostenlosen,1,3.0543117719284313e-6
kostenminimal,1,3.0543117719284313e-6
kostennachteil,1,3.0543117719284313e-6
kostenschub,1,3.0543117719284313e-6
kostenwahrheit,2,6.1086235438568626e-6
kostet,27,8.246641784206765e-5
köstlichen,1,3.0543117719284313e-6
kostspielige,3,9.162935315785295e-6
kostspieligen,2,6.1086235438568626e-6
kostspieliger,1,3.0543117719284313e-6
kostüm,3,9.162935315785295e-6
kostüme,1,3.0543117719284313e-6
kostverächter,1,3.0543117719284313e-6
kot,2,6.1086235438568626e-6
kotiert,1,3.0543117719284313e-6
kotierte,2,6.1086235438568626e-6
kotierten,3,9.162935315785295e-6
kottmann,1,3.0543117719284313e-6
kousmate,1,3.0543117719284313e-6
